title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories,url,categoryName
Autoservicio Niky,4,49,Av. Rivadavia 4178,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Tienda de alimentación'],https://www.google.com/maps/search/?api=1&query=Autoservicio%20Niky&query_place_id=ChIJ0USbOFzKvJURRTemyqXjWeQ,Tienda de alimentación
Pasaje San Carlos,4.2,121,Pje. San Carlos 2 70,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/pasajesancarlos/,\N,['Lugar de interés histórico'],https://www.google.com/maps/search/?api=1&query=Pasaje%20San%20Carlos&query_place_id=ChIJg1WdAVzKvJURP_dOLR5kmLs,Lugar de interés histórico
Nicolo Helados,4.4,1934,Av. Belgrano 4001,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/nicolohelados/,\N,['Heladería'],https://www.google.com/maps/search/?api=1&query=Nicolo%20Helados&query_place_id=ChIJX44zYFnKvJURxGZO55CsPyw,Heladería
Perfumerías Pigmento,4.2,1332,Av. Rivadavia 4585,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.perfumeriaspigmento.com.ar/,\N,['Perfumería'],https://www.google.com/maps/search/?api=1&query=Perfumer%C3%ADas%20Pigmento&query_place_id=ChIJkQAsLEfKvJURc00ADkEiWeA,Perfumería
Starbucks,4.2,6285,Av. La Plata 4,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.starbucks.com.ar/,+54 800-122-0129,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Starbucks&query_place_id=ChIJl4lCTEPKvJUR-uy_nh-RtfE,Cafetería
Clínica Santa Rosa - Psicopatología,3.4,98,Lezica 4348,AAJ,Cdad. Autónoma de Buenos Aires,AR,http://www.clinicasantarosa.com.ar/,+54 11 4982-5940,['Psicólogo'],https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Santa%20Rosa%20-%20Psicopatolog%C3%ADa&query_place_id=ChIJ4w-mIV3KvJUR3hYld5wTxds,Psicólogo
Supper,4.4,336,Río de Janeiro 241,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 9 11 6688-8607,['Supermercado'],https://www.google.com/maps/search/?api=1&query=Supper&query_place_id=ChIJZ5RFwELKvJURqtk4HTn4AxY,Supermercado
McDonald's,3.7,10858,Av. Rivadavia 4515,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.mcdonalds.com.ar/,\N,"['Restaurante de comida rápida','Hamburguesería','Comida a domicilio','Restaurante de comida para llevar','Restaurante']",https://www.google.com/maps/search/?api=1&query=McDonald's&query_place_id=ChIJncnJSUPKvJUR8iD9FFTxftM,Restaurante de comida rápida
Panadería & Confitería El Parque,4.3,230,Río de Janeiro 937,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4862-5158,"['Panadería','Pastelería francesa']",https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20%26%20Confiter%C3%ADa%20El%20Parque&query_place_id=ChIJy-Jc_m7KvJURGARinWi-SbY,Panadería
Las Delicias,4.3,581,Sarmiento 4599,AAQ,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/pg/Las-Delicias-Sarmiento-y-Lambar%C3%A9--375480462638182/about/?ref=page_internal,+54 11 5140-1428,"['Panadería','Pastelería']",https://www.google.com/maps/search/?api=1&query=Las%20Delicias&query_place_id=ChIJmzxloG_KvJURrf5qzyKeotA,Panadería
Espacios Bebidas,4,46,Franklin 8,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.instagram.com/ebebidasoficial,+54 11 4948-3975,['Tienda de bebidas alcohólicas'],https://www.google.com/maps/search/?api=1&query=Espacios%20Bebidas&query_place_id=ChIJAQAAAIu1vJUR9fn3mdvqAeA,Tienda de bebidas alcohólicas
Carniceria y Verdulería Nelson,3,9,Lambaré 804,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Carnicería'],https://www.google.com/maps/search/?api=1&query=Carniceria%20y%20Verduler%C3%ADa%20Nelson&query_place_id=ChIJ6bl-O2_KvJURR6xbrvaeDwo,Carnicería
Entre cejas,5,97,Bartolomé Mitre 4494 Local 3,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://tuturno.io/entrecejas/inicio,+54 11 4400-7358,[],https://www.google.com/maps/search/?api=1&query=Entre%20cejas&query_place_id=ChIJHb64CInLvJURI1YNSwq1JkM,\N
La Fábrica,4.5,764,Querandíes 4290,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://m.facebook.com/IMPA-Centro-Cultural-IMPA-La-F%C3%A1brica-296962583721399/?locale2=es_LA,+54 11 4981-3730,['Centro cultural'],https://www.google.com/maps/search/?api=1&query=La%20F%C3%A1brica&query_place_id=ChIJ9Q1ZaF3KvJUR5JrrnNP6lTg,Centro cultural
Black Clover,3.3,128,"Avellaneda 1, Río de Janeiro 400",C1405CNA,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Black%20Clover&query_place_id=ChIJn-4mtFjLvJURdvhvzJYsSkA,Cafetería
MUY TEATRO,4.3,231,Humahuaca 4310,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.alternativateatral.com/espacio3321-teatro-la-mueca-muy-teatro,+54 11 5160-2179,['Teatro'],https://www.google.com/maps/search/?api=1&query=MUY%20TEATRO&query_place_id=ChIJ71fMPEfLvJURouAF2wbeHFY,Teatro
El Baquiano Almacén,4.6,370,Av. Medrano 72,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Tienda de fiambres'],https://www.google.com/maps/search/?api=1&query=El%20Baquiano%20Almac%C3%A9n&query_place_id=ChIJM1FFQV7KvJURpqgXqH-Yo9Q,Tienda de fiambres
Panadería Confitería Almagro,3.8,235,Av. Corrientes 4245,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4866-3257,"['Panadería','Pastelería francesa']",https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20Confiter%C3%ADa%20Almagro&query_place_id=ChIJ7058V2TKvJUR8pjIvLK07f8,Panadería
Parrilla La Banda,4.1,715,Sánchez de Bustamante 394,ABF,Cdad. Autónoma de Buenos Aires,AR,https://m.facebook.com/profile.php?id=286771998438787,+54 11 3978-1678,"['Parrilla','Restaurante argentino','Restaurante especializado en chuletas','Restaurante de platos de carne','Restaurante']",https://www.google.com/maps/search/?api=1&query=Parrilla%20La%20Banda&query_place_id=ChIJrSq8_IrKvJURyNkraBPZ1Bk,Parrilla
Casa Umare,4.6,112,Billinghurst 362,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4861-2030,"['Hotel','Recinto para eventos']",https://www.google.com/maps/search/?api=1&query=Casa%20Umare&query_place_id=ChIJf60gvorKvJURnsDh7KHICxw,Hotel
MAXIKIOSCO 24HS,4.9,183,Av. Corrientes 4580,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://wa.me/c/5491151589194,+54 11 5158-9194,['Comercio'],https://www.google.com/maps/search/?api=1&query=MAXIKIOSCO%2024HS&query_place_id=ChIJb_owaXrLvJUR4eW0rSzlGzk,Comercio
"Sweet House. Sin lácteos, veganos y sin TACC. Repostería Artesanal",4.9,110,Gascón 740,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://instagram.com/sweethouse.lp?utm_medium=copy_link,+54 9 11 2845-8902,['Bufé de dulces y repostería'],https://www.google.com/maps/search/?api=1&query=Sweet%20House.%20Sin%20l%C3%A1cteos%2C%20veganos%20y%20sin%20TACC.%20Reposter%C3%ADa%20Artesanal&query_place_id=ChIJiZPPkpHpopURvOvrgEeT0-o,Bufé de dulces y repostería
"Veterinaria ""Del Labrador""",4.6,1048,Av. Corrientes 4545,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://petshopdellabrador.com.ar/,+54 11 4863-0700,['Veterinario'],https://www.google.com/maps/search/?api=1&query=Veterinaria%20%22Del%20Labrador%22&query_place_id=ChIJn7qF82_KvJURv8VO1uxvkX4,Veterinario
"Dietética, cotillón y hueveria Buenos Hábitos",4.2,86,Gascón 886,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://instagram.com/dietetica_buenos_habitos?utm_medium=copy_link,\N,['Tienda de alimentos naturales'],https://www.google.com/maps/search/?api=1&query=Diet%C3%A9tica%2C%20cotill%C3%B3n%20y%20hueveria%20Buenos%20H%C3%A1bitos&query_place_id=ChIJi36iravLvJUR73VymK8ESbU,Tienda de alimentos naturales
Confitería Panadería Festines,3.7,77,Av. Corrientes 4530,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Panadería'],https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADa%20Panader%C3%ADa%20Festines&query_place_id=ChIJiXPw-DnLvJURFj-Z8DBWb1M,Panadería
Havanna,4.2,1637,Av. Corrientes 4555,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.facebook.com/pages/Almagro-Caf%C3%A9/118140451576804?fref=ts,+54 11 4867-3104,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Havanna&query_place_id=ChIJ7Up68m_KvJURjQz4Dw-IAKo,Cafetería
Ícaro remeras,4.2,440,"C1181ACX Ciudad Autónoma de Buenos Aires AR, Gascón 883",ACX,Cdad. Autónoma de Buenos Aires,AR,http://www.icaroremeras.com/,+54 11 2468-0068,['Tienda de ropa'],https://www.google.com/maps/search/?api=1&query=%C3%8Dcaro%20remeras&query_place_id=ChIJhY7zTdLKvJURHtFsBxT_eaI,Tienda de ropa
Bonafide,4.1,813,Av. Corrientes 4594,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.bonafide.com.ar/,+54 11 4867-2543,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Bonafide&query_place_id=ChIJGweu7W_KvJUR2_C7c5qf3QE,Cafetería
El Patio de Mingo,4.2,1324,"Seleccione una opción, Bartolomé Mitre 3986",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/elpatiodemingo?igsh=MXY2cm80dm1zaXRqdA==,+54 11 4983-4909,['Parrilla'],https://www.google.com/maps/search/?api=1&query=El%20Patio%20de%20Mingo&query_place_id=ChIJqYE8D17KvJURU_bb4dEp2-4,Parrilla
Sanata Bar,4.3,570,Sarmiento 3501,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/sanata.crespi/,+54 9 11 5841-9928,"['Pub restaurante','Restaurante']",https://www.google.com/maps/search/?api=1&query=Sanata%20Bar&query_place_id=ChIJd9qj54rKvJUReBRMV6oLsb8,Pub restaurante
King Karol Electronics- Americantel Importacion,3.9,19,Tte. Gral. Juan Domingo Perón 3432,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.mercadolibre.com.ar/pagina/kingkarol,+54 11 6947-3439,['Comercio'],https://www.google.com/maps/search/?api=1&query=King%20Karol%20Electronics-%20Americantel%20Importacion&query_place_id=ChIJ1b0S_9HLvJURMIoUPym9N8o,Comercio
Hotel Díaz Velez,3.2,42,"AAC, Av. Díaz Vélez 3557",ABASTO,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4861-0466,['Hotel para encuentros amorosos'],https://www.google.com/maps/search/?api=1&query=Hotel%20D%C3%ADaz%20Velez&query_place_id=ChIJQ4fyW_XKvJURXVZryBp3DBM,Hotel para encuentros amorosos
Abasto Gráfica - Imprenta Gráfica CABA,3.7,44,Sarmiento 3639,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://abastografica.com.ar/,+54 9 11 5843-9998,['Imprenta'],https://www.google.com/maps/search/?api=1&query=Abasto%20Gr%C3%A1fica%20-%20Imprenta%20Gr%C3%A1fica%20CABA&query_place_id=ChIJwXgyjorKvJURjTsaQ7snu1E,Imprenta
Lavadero de Autos D.V.,3.7,469,Av. Díaz Vélez 3495,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Servicio de lavado de coches'],https://www.google.com/maps/search/?api=1&query=Lavadero%20de%20Autos%20D.V.&query_place_id=ChIJ41NfQPXKvJUR05RGdoE5Ksg,Servicio de lavado de coches
Dental System,2.1,364,Av. Díaz Vélez 3702,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.dentalsystem.com.ar/,+54 11 5235-3333,['Clínica dental'],https://www.google.com/maps/search/?api=1&query=Dental%20System&query_place_id=ChIJ00mN3V_KvJURQbxZo6ZmGMc,Clínica dental
Lechuga Market / Productos venezolanos en Buenos Aires,4.9,81,Lambaré 963,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.lechugamarket.com/,+54 11 6749-1103,['Supermercado de descuentos'],https://www.google.com/maps/search/?api=1&query=Lechuga%20Market%20%2F%20Productos%20venezolanos%20en%20Buenos%20Aires&query_place_id=ChIJxRaVHFHLvJURYWp88sEIHXc,Supermercado de descuentos
Escape Games Almagro,4.8,1645,Av. Rivadavia 3862,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://almagro.escapegames.com.ar/,+54 11 5699-4154,['Centro de salas de escape'],https://www.google.com/maps/search/?api=1&query=Escape%20Games%20Almagro&query_place_id=ChIJle48EZnLvJUReHoFsMgU2Ho,Centro de salas de escape
Pastas Florencia,4.7,623,Av. Medrano 96,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4981-2969,['Tienda de pasta'],https://www.google.com/maps/search/?api=1&query=Pastas%20Florencia&query_place_id=ChIJV8VUP17KvJURr4GoIgw7WJM,Tienda de pasta
Ex fantastico bailable,4.5,6,Av. Rivadavia 3475,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2710-1280,['Parque infantil'],https://www.google.com/maps/search/?api=1&query=Ex%20fantastico%20bailable&query_place_id=ChIJ3f4zHW7LvJUR-vxxi0cApHA,Parque infantil
Caprizzi Pastas,4.4,391,Av. Rivadavia 3501,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.caprizzi.com.ar/,+54 11 4861-5737,['Tienda de pasta'],https://www.google.com/maps/search/?api=1&query=Caprizzi%20Pastas&query_place_id=ChIJP4wwvvXKvJURsQGah02bh5k,Tienda de pasta
El Puente - Boedo II,4.4,3181,Av. Rivadavia 3700,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.lacteoselpuente.com.ar/,+54 11 4981-3376,"['Tienda de productos lácteos','Quesería','Supermercado']",https://www.google.com/maps/search/?api=1&query=El%20Puente%20-%20Boedo%20II&query_place_id=ChIJj0S2c1_KvJURqXwgie2A8bo,Tienda de productos lácteos
Alakoa,3.7,152,Av. Rivadavia 3539,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4863-8743,"['Panadería','Pastelería','Tienda de galletas','Pastelería francesa']",https://www.google.com/maps/search/?api=1&query=Alakoa&query_place_id=ChIJzwwokPXKvJURU5NCtFISVJM,Panadería
BIG PIZZA (Almagro 3),2.4,35,Av. Rivadavia 3489,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://bigpizza.com.ar/,+54 11 3603-4164,['Pizzería'],https://www.google.com/maps/search/?api=1&query=BIG%20PIZZA%20(Almagro%203)&query_place_id=ChIJg4-WvvXKvJUREXJa86nr3Nw,Pizzería
El Extranjero,4.6,1179,Valentín Gómez 3378,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.teatroelextranjero.com/,+54 11 3980-1147,['Teatro'],https://www.google.com/maps/search/?api=1&query=El%20Extranjero&query_place_id=ChIJc0XXaovKvJURk-SKYC3gnwI,Teatro
Confitería La Francesa de Almagro,4,389,Bartolomé Mitre 4200,ABB,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4982-1464,"['Panadería','Comida','Pastelería francesa']",https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADa%20La%20Francesa%20de%20Almagro&query_place_id=ChIJXWTWgV3KvJUROM9x48-gX1g,Panadería
Kalimnos,4.4,833,Av. Rivadavia 3910,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://kalimnosgourmet.com.ar/,+54 11 2745-1476,['Delicatessen'],https://www.google.com/maps/search/?api=1&query=Kalimnos&query_place_id=ChIJx5lE8V7KvJUR88BEAzxgiAs,Delicatessen
Las Camelias S.A.,4.4,44,Av. Hipólito Yrigoyen 3530,ABP,Cdad. Autónoma de Buenos Aires,AR,http://www.lascamelias.com.ar/,+54 11 4862-2100,['Granja avícola'],https://www.google.com/maps/search/?api=1&query=Las%20Camelias%20S.A.&query_place_id=ChIJx4K7F_bKvJURcYbpGrra1hY,Granja avícola
El Vasquito,4.2,758,Río de Janeiro 310,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4982-2220,['Restaurante'],https://www.google.com/maps/search/?api=1&query=El%20Vasquito&query_place_id=ChIJhXcon0LKvJURTV5PObR-Vig,Restaurante
Nueva Victoria,4,35,Av. Hipólito Yrigoyen 3720,C1208ABR,Cdad. Autónoma de Buenos Aires,AR,\N,+54 9 11 3868-9708,['Panadería'],https://www.google.com/maps/search/?api=1&query=Nueva%20Victoria&query_place_id=ChIJq3VLNgHLvJURMOXlnzY6Png,Panadería
La Gran Roma,4.3,447,Av. Hipólito Yrigoyen 3286,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,"['Panadería','Cafetería','Pastelería francesa']",https://www.google.com/maps/search/?api=1&query=La%20Gran%20Roma&query_place_id=ChIJ8YLulfbKvJUR2SsWYBNhva4,Panadería
Frahel - Helados y Café,4.2,471,Av. Hipólito Yrigoyen 3302,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://frahel.com/,+54 11 4861-5339,"['Heladería','Pastelería','Tienda de postres','Restaurante de comida rápida','Tienda de tartas','Tienda de ensaladas','Bocatería','Tienda de té']",https://www.google.com/maps/search/?api=1&query=Frahel%20-%20Helados%20y%20Caf%C3%A9&query_place_id=ChIJN2M8k_bKvJURSuijuFIF9sk,Heladería
Palacio Almagro,4.3,199,Av. Hipólito Yrigoyen 3304,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/palacioalmagro/,+54 11 4414-0438,['Sala de banquetes'],https://www.google.com/maps/search/?api=1&query=Palacio%20Almagro&query_place_id=ChIJJ1g_k_bKvJURS4EtgCsOTfM,Sala de banquetes
La Forma entrenamiento actoral,4.7,9,Maza 167,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.entrenamientolaforma.com/,+54 11 6051-4959,['Teatro'],https://www.google.com/maps/search/?api=1&query=La%20Forma%20entrenamiento%20actoral&query_place_id=ChIJo-jvKq3LvJURA0ArGNxKJzM,Teatro
Haru,4.5,720,Av. Rivadavia 3324,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.haru.com.ar/,+54 11 4861-6828,['Restaurante japonés'],https://www.google.com/maps/search/?api=1&query=Haru&query_place_id=ChIJdez_O_TKvJURYllsuDJuPkY,Restaurante japonés
Sánchez & Sánchez,3.9,2388,"C1204AAE, Av. Rivadavia 3399",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4864-6438,"['Pizzería','Cafetería','Pizzería a domicilio']",https://www.google.com/maps/search/?api=1&query=S%C3%A1nchez%20%26%20S%C3%A1nchez&query_place_id=ChIJNbhNNfTKvJURysw5N-2k8-8,Pizzería
La Nueva Fragola,4.6,470,Av. Díaz Vélez 4505,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4981-0442,"['Panadería','Pastelería francesa']",https://www.google.com/maps/search/?api=1&query=La%20Nueva%20Fragola&query_place_id=ChIJa0Hd8GjKvJUReVGimvGxTQM,Panadería
Gentlemen`s Barber Shop,4.3,317,"Av. Corrientes 3339, C1193AAF",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 6500-5088,['Barbería'],https://www.google.com/maps/search/?api=1&query=Gentlemen%60s%20Barber%20Shop&query_place_id=ChIJjXA52dzLvJURryeMkOyPyZc,Barbería
Hotel N' Ontué,3.5,1243,Av. Corrientes 3321,AAF,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 3884-9529,['Hotel'],https://www.google.com/maps/search/?api=1&query=Hotel%20N'%20Ontu%C3%A9&query_place_id=ChIJ5Srue4vKvJUR-VKpdeWBhqw,Hotel
Instituto Medico de Alta Complejidad IMAC,4.2,1243,Av. Díaz Vélez 4363,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.instituto-imac.com.ar/,+54 11 4956-8200,['Seguridad y salud ocupacional'],https://www.google.com/maps/search/?api=1&query=Instituto%20Medico%20de%20Alta%20Complejidad%20IMAC&query_place_id=ChIJ_88gIo7LvJUR-T3Lk-59uy4,Seguridad y salud ocupacional
Heladería Tino - Heladería Artesanal,4.6,3331,Av. Díaz Vélez 4520,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.tinohelados.com/,+54 11 4981-3197,['Heladería'],https://www.google.com/maps/search/?api=1&query=Helader%C3%ADa%20Tino%20-%20Helader%C3%ADa%20Artesanal&query_place_id=ChIJe9PZ8GjKvJURnrZHk1CdSew,Heladería
CEOM - Centro de Estudios Oftalmologicos Montañez (Sede CABA),4.7,274,Av. Díaz Vélez 4223 2ºA,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.ceom.com.ar/,+54 11 5009-7733,"['Centro de oftalmología','Médico']",https://www.google.com/maps/search/?api=1&query=CEOM%20-%20Centro%20de%20Estudios%20Oftalmologicos%20Monta%C3%B1ez%20(Sede%20CABA)&query_place_id=ChIJ_bzsumfKvJURlg7y0wNc1mg,Centro de oftalmología
Kel Ediciones,4.6,1276,Av. La Plata 63,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.kelbooks.com/,+54 11 4890-9900,['Librería'],https://www.google.com/maps/search/?api=1&query=Kel%20Ediciones&query_place_id=ChIJTQrbVkPKvJURfxNsrHCPqVE,Librería
Hotel Almagro,3.5,15,Av. Rivadavia 3920,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4981-9911,['Alojamiento'],https://www.google.com/maps/search/?api=1&query=Hotel%20Almagro&query_place_id=ChIJpe8m9F7KvJURHw9zY-1wvQE,Alojamiento
Ricci Cars,4.9,162,Castro Barros 267,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/riccicars_/?hl=es,+54 11 5407-7465,['Compraventa de automóviles'],https://www.google.com/maps/search/?api=1&query=Ricci%20Cars&query_place_id=ChIJwTs4KtbLvJURrheGbU_d7lA,Compraventa de automóviles
VREMONT Ricotti,4.4,154,Av. La Plata 83,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.ricottipropiedades.com.ar/,+54 11 4903-9898,"['Agentes inmobiliarios','Agencia inmobiliaria']",https://www.google.com/maps/search/?api=1&query=VREMONT%20Ricotti&query_place_id=ChIJ0WUkVEPKvJURCBVmgTQiSBM,Agentes inmobiliarios
Farmacity,3.9,367,Av. Rivadavia 4455,AAE,Cdad. Autónoma de Buenos Aires,AR,http://www.farmacity.com.ar/,+54 11 4981-8252,['Farmacia'],https://www.google.com/maps/search/?api=1&query=Farmacity&query_place_id=ChIJqXfltVzKvJUR9FDvR3lY5xo,Farmacia
Estancia San Francisco Almagro,2.6,59,Av. Corrientes 4660,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://esanfrancisco.com.ar/,+54 11 2484-5833,['Tienda de fiambres'],https://www.google.com/maps/search/?api=1&query=Estancia%20San%20Francisco%20Almagro&query_place_id=ChIJK5MHw1LLvJURO2pzbXKISnI,Tienda de fiambres
